,date,state,aggravated-assault,arson,burglary,homicide,larceny,motor-vehicle-theft,property-crime,rape,robbery,violent-crime,population
588,2003,Maine,,,,,7.453886530976117e-07,,7.453886530976117e-07,,,,1341582
589,2004,Maine,3.7269432654880582e-06,2.2361659592928347e-06,7.677503126905399e-05,,0.00031231784564789925,2.1616270939830736e-05,0.0004129453138160768,3.7269432654880582e-06,2.2361659592928347e-06,9.69005249026895e-06,1341582
590,2005,Maine,4.8450262451344754e-05,8.944663837171339e-06,0.00033467950524082764,,0.002036401800262675,0.00010137285682127518,0.0024813988261619493,2.6088602858416408e-05,2.3852436899123573e-05,9.839130220888473e-05,1341582
591,2006,Maine,5.515876032922326e-05,6.7084978778785045e-06,0.0005336982756178899,1.4907773061952233e-06,0.0021467193209211213,0.00010808135469915369,0.0027952074491160435,3.726943265488058e-05,2.0870882286733125e-05,0.0001147898525770322,1341582
592,2007,Maine,0.00012075296180181308,3.20517120831973e-05,0.0009697506376799927,2.2361659592928347e-06,0.004069076657259862,0.00018858332923369573,0.005259462336256748,8.870124971861578e-05,6.186725820710176e-05,0.00027355763568682345,1341582
593,2008,Maine,0.0001356607348637653,3.503326669558775e-05,0.000925027318494136,7.4538865309761165e-06,0.004661660636472463,0.00020200032498945275,0.005823721546651639,9.093741567790861e-05,6.932114473807788e-05,0.00030337318181072794,1341582
594,2009,Maine,0.00012149835045491069,2.9815546123904466e-05,0.0008191821297542751,2.9815546123904467e-06,0.0044246270447874225,0.00015131389657881516,0.005424938617244418,8.050197453454206e-05,8.050197453454206e-05,0.00028548385413638527,1341582
595,2010,Maine,0.00012597068237349637,3.2797100736294914e-05,0.0009257727071472336,1.4907773061952233e-06,0.004502147464709574,0.00013864228947615577,0.005599359562069258,7.602964261595639e-05,8.273814049383489e-05,0.00028622924278948284,1341582
596,2011,Maine,0.00016547628098766978,3.503326669558775e-05,0.0012798323173685991,3.7269432654880582e-06,0.004866642516074307,0.0001602585604159865,0.00634176666055448,8.34835291469325e-05,8.422891780003012e-05,0.00033691567120012046,1341582
597,2012,Maine,0.00012373451641420352,3.652404400178297e-05,0.0013238102479013582,4.472331918585669e-06,0.005200576632662037,0.00018187483135581722,0.0067427857559209945,0.0001088267433522513,9.839130220888473e-05,0.0003354248938939252,1341582
598,2013,Maine,0.00015205928523191278,3.2797100736294914e-05,0.0013275371911668464,7.453886530976117e-07,0.005187905025559377,0.00022659815054167394,0.006774837468004192,0.0001289522369858868,7.155731069737071e-05,0.00035331422156826794,1341582
599,2014,Maine,0.00015355006253810798,2.236165959292835e-05,0.0009824222447826522,5.217720571683281e-06,0.004555815447732602,0.00019380104980537902,0.005754400401913562,0.00011031752065844653,8.422891780003012e-05,0.00035331422156826794,1341582
600,2015,Maine,0.00016398550368147455,2.1616270939830736e-05,0.0008415437893472035,3.7269432654880582e-06,0.0041719402913873325,0.00017218477886554829,0.005207285130539915,9.988207951507996e-05,5.292259436993042e-05,0.000320517120831973,1341582
601,2016,Maine,0.00022063504131689305,2.4597825552221184e-05,0.0007930935268958588,2.2361659592928347e-06,0.004295674807801536,0.00019380104980537902,0.005307167210054995,0.00011106290931154413,7.230269935046832e-05,0.00040623681593819833,1341582
602,2017,Maine,0.00022734353919477154,1.7889327674342678e-05,0.0007073738317896334,2.9815546123904467e-06,0.0042308259949820435,0.00019380104980537902,0.005149890204251399,0.0001349153462106677,7.75204199221516e-05,0.0004427608599399813,1341582
603,2018,Maine,0.00022585276188857634,2.757938016461163e-05,0.0006216541366834081,2.9815546123904467e-06,0.00434114351564049,0.00018411099731511008,0.00517448802980362,0.00013938767812925337,6.41034241663946e-05,0.00043232541879661474,1341582
604,2019,Maine,0.0003264802300567539,6.335803551329699e-05,0.000834835291469325,8.199275184073728e-06,0.004694457737208758,0.0002638675831965545,0.005856518647387935,0.00024225131225672378,7.155731069737071e-05,0.0006484881281949221,1341582
605,2003,Oregon,1.381096080711255e-05,4.048040236567471e-06,0.00010072476588635532,7.143600417472009e-07,0.00023835813392964934,3.857544225434885e-05,0.000381706382306921,1.0715400626208013e-05,6.1911203618090735e-06,3.143184183687684e-05,4199563
606,2004,Oregon,0.00037003850162505003,6.429240375724808e-05,0.001227270551721691,4.048040236567471e-06,0.005934188866793998,0.0007179318419559368,0.007943683664228873,8.691380507924277e-05,7.762712453652915e-05,0.0005386274714773894,4199563
607,2005,Oregon,0.00037599150197294335,5.071956296405126e-05,0.0013289477976637092,4.286160250483205e-06,0.00604848647347355,0.0007557929241685385,0.008183946758269849,8.619944503749556e-05,8.477072495400117e-05,0.0005512478322149233,4199563
608,2006,Oregon,0.00042171054464476424,8.42944849261697e-05,0.0014934887272794813,5.714880333977607e-06,0.006967629727188281,0.0007417438433475102,0.009287156782741442,0.00012929916755624336,9.834356574719798e-05,0.0006550681582821831,4199563
609,2007,Oregon,0.0004164719043386181,7.596028443911903e-05,0.0013991932017688507,4.5242802643989386e-06,0.00642685917558565,0.0007188843220115998,0.008620896983805219,0.0001352521679041367,9.953416581677665e-05,0.0006557825183239304,4199563
610,2008,Oregon,0.0003717053417224602,8.238952481484383e-05,0.0012963253557572538,5.000520292230406e-06,0.0059982431505373295,0.0005352937912825691,0.007912251822391997,0.00011834564691611961,9.834356574719798e-05,0.0005933950746780082,4199563
611,2009,Oregon,0.0003933742629887919,7.215036421646728e-05,0.0012344141521391631,5.714880333977607e-06,0.005547005724167014,0.000505052549515271,0.007358622790037916,0.00012286992718051854,8.71519250931585e-05,0.0006091109955964466,4199563
612,2010,Oregon,0.0004340927853683824,7.810336456436063e-05,0.0012153645510259044,6.667360389640541e-06,0.005817748179989203,0.0004329021852988037,0.007544118280878273,0.00012525112731967588,9.405740549671478e-05,0.0006600686785744135,4199563
613,2011,Oregon,0.0004598097468712816,7.476968436954036e-05,0.0013544266391526927,8.810440514882144e-06,0.006467577697965241,0.00042956850510398345,0.008326342526591457,0.0001283466875005804,8.85806451766529e-05,0.0006855475200633971,4199563
614,2012,Oregon,0.0004760019078175515,8.096080473134943e-05,0.0015837362125535443,6.1911203618090735e-06,0.006851665280411319,0.0006160164760000028,0.009132378773696215,0.00012120308708310841,0.00011144016651256333,0.0007148362817750323,4199563
615,2013,Oregon,0.00047362070767839414,7.405532432779316e-05,0.0015123002083788242,5.95300034789334e-06,0.00732933402832628,0.000657925598449172,0.00957361515948207,0.00010286784601159692,0.00012763232745883322,0.0007100738814967176,4199563
616,2014,Oregon,0.0006314942769045256,8.92950052184001e-05,0.001704701179622737,6.905480403556275e-06,0.009214053938469313,0.0008953312523231584,0.011903381375633607,0.0001459675685303447,0.00016573152968535058,0.0009500988555237772,4199563
617,2015,Oregon,0.001229889871874764,0.00015811168924004712,0.002700519077818335,2.2145161294163226e-05,0.015487801945107146,0.002020210198061084,0.02036664291022661,0.0003109847381739481,0.000345035900163898,0.0019080556715067734,4199563
618,2016,Oregon,0.001510633368281414,0.0002033544918840365,0.0033570159561840123,2.2145161294163226e-05,0.019767294835200712,0.0030438881378848227,0.026371553421153583,0.00042313926472825863,0.0005152917101136475,0.0024712095044174833,4199563
619,2017,Oregon,0.0016373132156845844,0.00023264325359567174,0.003745389698880574,2.3097641349826162e-05,0.0206040485641006,0.004066137357625067,0.028648218874201912,0.0004893366285968326,0.0005610107527854684,0.0027107582384167115,4199563
620,2018,Oregon,0.001739466701654434,0.00023907249397139656,0.0036644288941492247,1.9525841141090157e-05,0.021002899587409453,0.003995415713492094,0.028901816689022166,0.0005243402706424454,0.0005888707944136092,0.002872203607851579,4199563
621,2019,Oregon,0.0017585163027676928,0.00020597381203710957,0.0033451099554882256,2.381200139157336e-05,0.019687762750552854,0.0035822774893482963,0.026821124007426488,0.0004286160250483205,0.0005295789109485916,0.0027405232401561783,4199563
622,2004,Arizona,1.8950299400693274e-05,1.965216234145969e-06,6.906331337141549e-05,,0.0001598843779065899,2.681116433727715e-05,0.0002577240718494285,1.965216234145969e-06,2.1055888222992526e-06,2.3021104457138494e-05,7123898
623,2005,Arizona,3.5654637390934007e-05,1.122980705226268e-06,9.531298735607949e-05,2.80745176306567e-07,0.00023680855621458925,4.983226879441564e-05,0.00038307679307031064,3.3689421156788038e-06,1.2633532933795516e-06,4.056767797629893e-05,7123898
624,2006,Arizona,3.1583832334488786e-05,3.088196939372237e-06,8.745212241949562e-05,2.80745176306567e-07,0.00030067808382433324,5.69912707902331e-05,0.0004482096739734342,3.649687291985371e-06,4.491922820905072e-06,4.0006187623685796e-05,7123898
625,2007,Arizona,2.568818363205088e-05,2.9478243512189532e-06,8.885584830102845e-05,1.403725881532835e-06,0.00034321097803477815,6.260617431636443e-05,0.00049762082500339,5.61490352613134e-06,6.878256819510891e-06,3.958506985922595e-05,7123898
626,2008,Arizona,2.6670791749123864e-05,4.0708050564452215e-06,0.00013040613439440038,5.61490352613134e-07,0.0003155575781685813,5.8394996671765935e-05,0.0005084295142911929,2.9478243512189532e-06,8.281982701043726e-06,3.846208915399968e-05,7123898
627,2009,Arizona,4.0286932799992366e-05,7.159001995817458e-06,0.0002408793612710345,1.403725881532835e-06,0.0006795436992500455,6.97651763121819e-05,0.0009973472388290793,7.159001995817458e-06,1.122980705226268e-05,6.007946772960534e-05,7123898
628,2010,Arizona,3.790059880138655e-05,6.457139055051041e-06,0.00021224335328776464,1.5440984696861185e-06,0.0006705598536082352,5.179748502856161e-05,0.0009410578309796125,7.860864936583875e-06,1.165092481672253e-05,5.895648702437907e-05,7123898
629,2011,Arizona,3.1864577510795355e-05,4.632295409058356e-06,0.00018515144377418094,1.965216234145969e-06,0.0005964431270633016,4.197140385783177e-05,0.0008281982701043726,4.772667997211639e-06,1.0527944111496263e-05,4.913040585364922e-05,7123898
630,2012,Arizona,4.7867052560269675e-05,5.193785761671489e-06,0.00019287193612261153,1.2633532933795516e-06,0.0005673860013155719,4.800742514842295e-05,0.0008134591483482779,6.457139055051041e-06,1.2633532933795514e-05,6.822107784249578e-05,7123898
631,2013,Arizona,0.0001200185628710574,8.42235528919701e-06,0.00033549048568634756,1.8248436459926855e-06,0.0010206490884625244,8.394280771566354e-05,0.0014485047371537324,1.1931669993029098e-05,1.7546573519160437e-05,0.0001513216500292396,7123898
632,2014,Arizona,0.0001054198137031159,1.319502328640865e-05,0.0003329637790995885,1.5440984696861185e-06,0.000997627984005386,9.348814371008681e-05,0.0014372749301014697,1.319502328640865e-05,2.007328010591954e-05,0.0001402322155651302,7123898
633,2015,Arizona,8.899622088918174e-05,9.966453758883128e-06,0.0002813066666591801,1.403725881532835e-06,0.0009111584697029632,8.745212241949562e-05,0.0012898837125405222,1.558135728501447e-05,1.8108063871773573e-05,0.00012408936792750262,7123898
634,2016,Arizona,8.67502594787292e-05,1.0949061875956114e-05,0.00023329924151075718,1.5440984696861185e-06,0.0008113535595259786,7.931051230660518e-05,0.0011349123752192971,1.5862102461321035e-05,1.6985083166547302e-05,0.00012114154357628366,7123898
635,2017,Arizona,9.124218229963427e-05,1.1791297404875813e-05,0.00021322596140483762,3.7900598801386543e-06,0.0008837858150130729,8.815398536026203e-05,0.0011969570591830484,1.6985083166547302e-05,2.2599986692678644e-05,0.00013461731203899888,7123898
636,2018,Arizona,9.840118429545174e-05,6.316766466897757e-06,0.0001837477178926481,3.7900598801386543e-06,0.0008579572587928688,8.745212241949562e-05,0.0011354738655719103,1.9371417165153124e-05,1.5440984696861185e-05,0.0001370036460376047,7123898
637,2019,Arizona,0.00012268564204596978,6.878256819510891e-06,0.00019441603459229763,4.351550232751788e-06,0.0009685708582576561,0.0001071042847609553,0.00127696943443042,1.7967691283620288e-05,1.838880904808014e-05,0.000163393692610422,7123898
638,2004,Georgia,6.922621591106726e-06,1.896608655097733e-07,1.5741851837311186e-05,1.896608655097733e-07,3.7268360072670454e-05,1.4983208375272092e-05,6.818308115076351e-05,5.689825965293199e-07,6.54329986008718e-06,1.4224564913233e-05,10545138
639,2005,Georgia,4.9311825032541066e-06,2.8449129826465997e-07,1.6879817030369825e-05,,3.489759925379829e-05,1.4034904047723226e-05,6.6096811630156e-05,7.586434620390933e-07,5.9743172635578595e-06,1.1664143228851058e-05,10545138
640,2006,Georgia,7.207112889371386e-06,9.483043275488666e-08,1.3465921451193905e-05,,2.873362112473066e-05,1.2327956258135265e-05,5.4622329266814714e-05,7.586434620390933e-07,7.68126505314582e-06,1.56470214045563e-05,10545138
641,2007,Georgia,3.888047742950353e-06,1.896608655097733e-07,1.0715838901302193e-05,1.896608655097733e-07,2.2095490831888593e-05,9.198551977224006e-06,4.2199542575924565e-05,4.741521637744333e-07,5.026012936008993e-06,9.577873708243553e-06,10545138
642,2008,Georgia,3.1294042809112596e-06,9.483043275488666e-08,1.0336517170282647e-05,1.896608655097733e-07,2.8069808095446453e-05,4.457030339479673e-06,4.295818603796366e-05,4.741521637744333e-07,5.500165099783426e-06,9.293382409978892e-06,10545138
643,2018,Georgia,1.3276260585684132e-05,8.534738947939799e-07,6.306223778199963e-05,1.896608655097733e-07,0.00010336517170282646,1.0052025872017986e-05,0.00017733290925163805,5.310504234273653e-06,3.888047742950353e-06,2.266447342841791e-05,10545138
644,2019,Georgia,0.00037325258332323387,1.4414225778742773e-05,0.0006631492162549224,6.922621591106726e-06,0.0025353864501346498,0.0003089575499154207,0.003521907442083736,6.382088124403872e-05,8.278696779501606e-05,0.0005267830539533954,10545138
645,2004,Rhode Island,6.498937564989376e-05,6.59312506593125e-06,0.00014599062645990625,4.7093750470937504e-06,0.0002571318775713188,0.0001808400018084,0.0005905556309055563,2.5430625254306252e-05,3.20237503202375e-05,0.00012715312627153126,1061712
646,2005,Rhode Island,0.0008655831336558314,0.00020532875205328752,0.0032683062826830626,1.31862501318625e-05,0.013733479512334796,0.0020523456455234564,0.019259460192594603,0.0003023418780234188,0.00032965625329656255,0.0015107675151076751,1061712
647,2006,Rhode Island,0.0008260243832602438,0.0001902587519025875,0.0034623325346233255,1.5070000150700002e-05,0.013107132631071326,0.0018253537682535377,0.018585077685850777,0.00030328375303283753,0.0003409587534095875,0.0014853368898533688,1061712
648,2007,Rhode Island,0.0013195668881956688,0.00021192187711921876,0.0049212969242129695,1.7895625178956253e-05,0.01824411893244119,0.0030846406558464067,0.026461978389619785,0.00033154000331540005,0.0007167668821676689,0.002385769398857694,1061712
649,2008,Rhode Island,0.0013657187636571875,0.00018931687689316876,0.005454398179543982,2.919812529198125e-05,0.019873562698735626,0.0030742800307428,0.02859155778591558,0.0003607381286073813,0.0008316756333167564,0.0025873306508733063,1061712
650,2009,Rhode Island,0.0014938137649381377,0.00021945687719456878,0.005401653179016532,3.0140000301400004e-05,0.01844002893440029,0.0022972331479723315,0.026358372138583722,0.00039276187892761877,0.0007393718823937188,0.0026560875265608753,1061712
651,2010,Rhode Island,0.001511709390117094,0.00022605000226050002,0.005792531307925313,2.7314375273143753e-05,0.017550898925508988,0.002321721898217219,0.025891202133912022,0.0003965293789652938,0.0007384300073843001,0.0026739831517398316,1061712
652,2011,Rhode Island,0.001436359389363594,0.00017613062676130628,0.006438657564386576,1.8837500188375002e-05,0.01785135705351357,0.002287814397878144,0.026753959642539595,0.00041254125412541255,0.0007035806320358063,0.0025713187757131876,1061712
653,2012,Rhode Island,0.0015390237653902376,0.0001714212517142125,0.005596621305966213,3.3907500339075e-05,0.017616830176168302,0.0025345856503458564,0.025919458384194585,0.00039087812890878127,0.0006762662567626626,0.0026400756514007567,1061712
654,2013,Rhode Island,0.001473092514730925,0.00016388625163886252,0.005331012553310126,2.919812529198125e-05,0.0170140301701403,0.0021606612716066126,0.0246695902466959,0.00042761125427611253,0.0006470681314706813,0.0025769700257697002,1061712
655,2014,Rhode Island,0.0013346368883463688,0.00014975812649758126,0.004534186295341863,2.4488750244887503e-05,0.015554123905541239,0.0017688412676884126,0.022006909595069096,0.00034472625344726253,0.0005029612550296126,0.0022068131470681313,1061712
656,2015,Rhode Island,0.0014344756393447563,0.00016200250162002502,0.0037477206624772067,2.919812529198125e-05,0.014024518890245188,0.0013449975134499751,0.019279239567792397,0.0004417393794173938,0.0005189731301897313,0.0024243862742438626,1061712
657,2016,Rhode Island,0.00143918501439185,0.00013186250131862502,0.0034689256596892567,2.7314375273143753e-05,0.01352532513525325,0.001089749385897494,0.018215862682158628,0.00042007625420076257,0.0005133218801332188,0.002399897523998975,1061712
658,2017,Rhode Island,0.0014457781394577815,0.00012244375122443752,0.003094059405940594,1.977937519779375e-05,0.013246530132465302,0.0014278825142788251,0.01789091580390916,0.00042761125427611253,0.0004473906294739063,0.002340559398405594,1061712
659,2018,Rhode Island,0.001289426887894269,7.723375077233751e-05,0.0027031812770318127,1.5070000150700002e-05,0.012692707626927075,0.0014843950148439502,0.01695751766957518,0.0004652862546528625,0.00042761125427611253,0.002197394396973944,1061712
660,2019,Rhode Island,0.0013346368883463688,8.100125081001251e-05,0.0022152900221529,2.3546875235468754e-05,0.012039988245399882,0.001315799388157994,0.01565207890652079,0.00046340250463402507,0.0003965293789652938,0.0022181156471811564,1061712
661,2004,Wisconsin,2.406304931429763e-06,1.718789236735545e-07,6.187641252247961e-06,,8.525194614208303e-05,5.328246633880189e-06,9.693971295188473e-05,7.2189147942892886e-06,3.43757847347109e-07,9.96897757306616e-06,5818049
662,2005,Wisconsin,0.0004877923853855476,4.571979369716549e-05,0.0008363628425955161,2.096922868817365e-05,0.003899589020305604,0.0011471199365973026,0.005928791593195588,7.700175780575241e-05,0.0005073865826843328,0.0010931499545638065,5818049
663,2006,Wisconsin,0.0007033285556721849,6.050138113309118e-05,0.0011271819814511702,1.804728698572322e-05,0.004842516795578724,0.001452892541812556,0.007483092699975541,9.109582954698387e-05,0.0006249517664770442,0.0014374234386819362,5818049
664,2007,Wisconsin,0.0007801584345542638,7.270478471391355e-05,0.001230309335655303,1.8219165909396776e-05,0.005096038207997217,0.0013920474028321177,0.0077910997311985515,0.00010673681160127733,0.0006179047306064284,0.0015230191426713663,5818049
665,2008,Wisconsin,0.0007897836542799829,6.617338561431848e-05,0.0014489393265680643,1.2719040351843032e-05,0.0058084763466241,0.0012169027796087657,0.00854049183841525,0.00010106480712005004,0.0005727005736802835,0.0014762680754321594,5818049
666,2009,Wisconsin,0.0007081411655350445,7.528296856901686e-05,0.001670147501335929,1.529722420694635e-05,0.006532602252060786,0.0009594281519457812,0.009237460873911512,0.00011189317931148398,0.0005689192373594654,0.0014042508064129402,5818049
667,2010,Wisconsin,0.0008657541385436939,7.06422376298309e-05,0.0021077512410087986,2.0109834069805874e-05,0.007770302381434051,0.0009649282775033349,0.010913624137576015,0.0001347530761600667,0.0005955604705288663,0.0016161775193024328,5818049
668,2011,Wisconsin,0.0008877546407739089,6.961096408778956e-05,0.002169455774607605,1.8734802680417437e-05,0.007254837489337061,0.000998444667619678,0.010492348895652134,0.00014850339005395108,0.0006110295736594861,0.0016660224071677636,5818049
669,2012,Wisconsin,0.0011411041742687281,7.631424211105819e-05,0.0022679423978725515,1.8906681604090994e-05,0.0073117294130730075,0.0010192420173841781,0.010675228070440796,0.0001601911568637528,0.0006151546678276515,0.0019353566805642235,5818049
670,2013,Wisconsin,0.001103806447831567,7.493921072166975e-05,0.0020764692769002116,2.1656744382867867e-05,0.006785436148784584,0.0009357088604788306,0.009872553496885296,0.00014712835866456263,0.0006574368830513459,0.0019300284339303433,5818049
671,2014,Wisconsin,0.001205215012798964,6.462647530125648e-05,0.0018633394115450041,1.9422318375111656e-05,0.00652847715789262,0.0013351554790961711,0.009791598523835052,0.00014609708512252132,0.0006938752148701394,0.0020646096311667363,5818049
672,2015,Wisconsin,0.0012994046629720719,5.637628696492587e-05,0.0018971995595086944,3.1969479803281136e-05,0.006954393130755688,0.0015268004789921845,0.010434769456221493,0.00018253541694131486,0.0007344386408570983,0.002248348200573766,5818049
673,2016,Wisconsin,0.001369531263830882,7.150163224819867e-05,0.002001873824025889,3.1625721955934024e-05,0.007542562807566592,0.0013891254611296674,0.011005063724970347,0.00020556719271357115,0.0006741091386476807,0.002280833317148068,5818049
674,2017,Wisconsin,0.0016374905058379537,7.992369950820284e-05,0.0019719668913066907,2.6641233169400947e-05,0.0077623959509450675,0.001329139716767597,0.011143426258527558,0.00023134903126460435,0.000641967779920726,0.0025374485501926847,5818049
675,2018,Wisconsin,0.0016063804206530403,6.875156946942179e-05,0.001792009658220479,2.560995962735962e-05,0.007858820027125932,0.0012708727616422618,0.010990454016458094,0.00028755343930585663,0.0005317933898459776,0.002451337209432234,5818049
676,2019,Wisconsin,0.0017170704474988093,6.015762328574407e-05,0.0016763351425881769,2.715686994042161e-05,0.008333033977541269,0.001119619308809534,0.011189146052224723,0.000299756842886679,0.0004649324885369649,0.002508916648862875,5818049
677,2005,Montana,0.0017885214575508552,0.00014872967910159744,0.0031176752986360173,1.788521457550855e-05,0.021188331309480106,0.0017141566180000564,0.026168892905217775,0.0003068726290324099,0.0001656735665941845,0.002278952867752958,1062330
678,2006,Montana,0.001887360801257613,0.00022685982698408217,0.0027119633258968494,1.8826541658430056e-05,0.019666205416396035,0.0016256718722054352,0.024230700441482404,0.00032287518944207544,0.00015720162284789095,0.0023862641552060094,1062330
679,2007,Montana,0.0021019833761637156,0.00022215319156947464,0.00281268532376945,1.3178579160901039e-05,0.02062918302222473,0.0016699142451027458,0.025333935782666402,0.0003181685540274679,0.00018544143533553604,0.0026187719446876204,1062330
680,2008,Montana,0.0018788888575113195,0.00016096693117957696,0.0030922594673971366,2.729848540472358e-05,0.019711389116376266,0.0015098886410060905,0.02447450415595907,0.00033040580610544745,0.0001656735665941845,0.002402266715615675,1062330
681,2009,Montana,0.0018092306533751283,0.00015249498743328345,0.0031346191861286042,2.5415831238880574e-05,0.018714523735562396,0.001364924270236179,0.02336656217936046,0.00033417111443713346,0.0002014439957452016,0.002370261594796344,1062330
682,2010,Montana,0.00188547814709177,0.0001421403895211469,0.0031374431673773687,2.1650522907194562e-05,0.019121177035384487,0.001387516120226295,0.023788276712509295,0.00031722722694454644,0.00014778835201867592,0.002372144248962187,1062330
683,2011,Montana,0.0018506490450236745,0.0001402577353553039,0.00288140220082272,1.788521457550855e-05,0.018156316775389945,0.0012397277682076192,0.022417704479775587,0.00035111500192972053,0.00014590569785283291,0.0023655549593817366,1062330
684,2012,Montana,0.001879830184594241,0.000176028164506321,0.0033247672568787476,2.070919582427306e-05,0.01960125384767445,0.0015230672201669913,0.024625116489226512,0.00039724002899287417,0.00018826541658430054,0.0024860448259956887,1062330
685,2013,Montana,0.0018487663908578313,0.00012613782911148136,0.0034650249922340516,1.5061233326744043e-05,0.019188952585354833,0.0016699142451027458,0.024450029651803113,0.00039629870190995264,0.00019485470616475108,0.002454981032259279,1062330
686,2014,Montana,0.001932544501237845,0.00011672455828226634,0.0029802415445294777,2.8239812487645084e-05,0.01888772791881995,0.001762164299229053,0.02374685832086075,0.0004640742518803008,0.000174145510340478,0.002599004075946269,1062330
687,2015,Montana,0.0024145039676936545,0.00013084446452608887,0.003390660152683253,3.57704291510171e-05,0.020473864053542686,0.0022977794094113883,0.026293148080163413,0.0005120819331092975,0.00018450010825261454,0.003146856438206584,1062330
688,2016,Montana,0.0024794555364152384,0.00015531896868204795,0.0035139740005459695,2.8239812487645084e-05,0.021087609311607504,0.0024841621718298458,0.02724106445266537,0.0005422043997627856,0.00021650522907194563,0.0032664049777376145,1062330
689,2017,Montana,0.0026215959259363853,0.00015155366035036195,0.0032249865860890683,3.0122466653488086e-05,0.020660246815961143,0.0024408611260154566,0.02647764818841603,0.0005845641184942532,0.00018167612700385004,0.0034179586380879766,1062330
690,2018,Montana,0.002665838298833696,0.00010636996037012981,0.0028842261820714843,3.0122466653488086e-05,0.020117101089115436,0.002646070430092344,0.025753767661649392,0.0005017273351971609,0.00022780115406700367,0.0034254892547513484,1062330
691,2019,Montana,0.002661131663419088,9.978067078967929e-05,0.002512401984317491,2.729848540472358e-05,0.017661178729773234,0.002141519113646419,0.022414880498526822,0.0005506763435090791,0.00019203072491598655,0.0034311372172488776,1062330
692,2005,Washington,1.3279239025240115e-07,,,,2.655847805048023e-07,2.655847805048023e-07,5.311695610096046e-07,,,1.3279239025240115e-07,7530552
693,2006,Washington,6.772411902872459e-06,1.3279239025240115e-06,3.558836058764351e-05,,0.0001280118642033147,6.3740347321152554e-06,0.00017130218342559749,3.1870173660576277e-06,3.9837717075720346e-07,1.035780643968729e-05,7530552
694,2007,Washington,0.00035960179280350235,3.3994851904614696e-05,0.0009817341411360017,3.3198097563100287e-06,0.003078127606050659,0.000919587302497878,0.005013443901589153,5.81630669305517e-05,0.00014394695103360286,0.0005650316205239669,7530552
695,2008,Washington,0.0003722170698774804,3.0542249758052266e-05,0.0010104172974305203,4.647733658834041e-06,0.003332159448603502,0.0007385912745838552,0.00511171027037593,6.0553329955094925e-05,0.00014859468469243688,0.0005860128181838463,7530552
696,2009,Washington,0.00037274823943849003,2.6027308489470625e-05,0.0011073557423147732,4.514941268581639e-06,0.003503594424419352,0.0005348877479366719,0.0051718652231602675,6.347476254064775e-05,0.00016718561932777305,0.0006079235625754925,7530552
697,2010,Washington,0.0003989083403182131,3.147179648981907e-05,0.001422472084383721,5.0461108295912435e-06,0.004216291182903989,0.0006562599926273664,0.006326495056404896,7.808192546841188e-05,0.0001643969791324726,0.0006464333557486888,7530552
698,2011,Washington,0.0006128368810148314,6.90520429312486e-05,0.0025652833948958853,7.701958634639267e-06,0.007549645763019763,0.001022899782114246,0.011206880982961142,0.000139033632594264,0.00020476586576920257,0.0009643383380129372,7530552
699,2012,Washington,0.001200974377442716,0.00010769462849469733,0.005232551345505615,1.978606614760777e-05,0.015174850396093141,0.002390263024543221,0.022905359394636674,0.000229730835136654,0.000511117910081492,0.0019616091888084697,7530552
700,2013,Washington,0.0012049581491502882,0.00010583553503116372,0.0052873946026798565,1.726301073281215e-05,0.016880568648885236,0.0027298131664186104,0.025003611953014867,0.00023411298401498324,0.0005695465617925486,0.002025880705690632,7530552
701,2014,Washington,0.00124931080749459,0.00011154560781201696,0.0051718652231602675,1.8590934635336163e-05,0.017866153769338557,0.003058739917073808,0.026208304517384647,0.00025828119904092026,0.000575655011744159,0.0021018379529150056,7530552
702,2015,Washington,0.0013341651448658743,0.00012349692293473307,0.005142518104914487,2.2309121562403392e-05,0.018568758306164012,0.002850388656767791,0.026685161990781022,0.00027408349348095597,0.0005854816486228366,0.0022160394085320705,7530552
703,2016,Washington,0.001566419035417324,0.00012721510986180032,0.0054982689184006695,2.3371460684422603e-05,0.021122355970717686,0.0038410198880507035,0.030588859887030858,0.0003574771145594639,0.0006635635740912485,0.002610831184752459,7530552
704,2017,Washington,0.0017330734851840875,0.00012548880878851908,0.005270131591947044,2.6824062830985033e-05,0.021389135882734757,0.003728677525897172,0.030513433809367493,0.0004163041434412776,0.0006719294946771499,0.0028481311861335,7530552
705,2018,Washington,0.0018355892104589412,0.00013531544566719678,0.005014771825491677,2.9479910636033055e-05,0.02078798473206214,0.0036633436698929904,0.029601415673114004,0.0004578681615902792,0.0007130951356553942,0.0030360324183406474,7530552
706,2019,Washington,0.00179349402274893,0.00012017711317842304,0.004500466898044128,2.5894516099218225e-05,0.019769599891216474,0.0033054681781627695,0.027695712080601793,0.00042984896724702253,0.0006764444359457314,0.002925681942040902,7530552
707,2006,Missouri,9.778535722946704e-07,,4.400341075326016e-06,1.6297559538244504e-07,2.477229049813165e-05,4.726292266090907e-06,3.389892383954857e-05,4.889267861473352e-07,1.6297559538244504e-07,1.7927315492068956e-06,6135888
708,2007,Missouri,7.985804173739807e-06,1.6297559538244504e-07,1.9883022636658297e-05,,8.442135840810653e-05,7.659852982974918e-06,0.0001121272096231222,1.7927315492068956e-06,3.259511907648901e-07,1.0104486913711594e-05,6135888
